x		y		HR.State		HR		Stab.State		water.d		water.v		walk.speed		b.height		b.mass		gender
97.112		251.913		0		0.000		0		0.000		0.000		1.390		1.746		79.917		1
102.153		255.389		0		0.000		0		0.000		0.000		1.390		1.727		75.820		1
98.282		241.151		0		0.000		0		0.000		0.000		1.390		1.639		58.649		2
175.805		238.584		0		0.000		0		0.000		0.000		1.390		1.639		58.649		2
188.740		238.957		0		0.000		0		0.000		0.000		1.390		1.639		58.649		2
190.855		243.029		0		0.000		0		0.000		0.000		1.390		1.784		83.740		1
101.801		202.415		0		0.000		0		0.000		0.000		1.390		1.759		83.968		2
107.118		235.854		0		0.000		0		0.000		0.000		1.390		1.759		83.968		2
193.905		233.789		0		0.000		0		0.000		0.000		1.390		1.783		83.082		1
107.870		225.943		0		0.000		0		0.000		0.000		1.390		1.640		61.260		2
182.737		241.881		0		0.000		0		0.000		0.000		1.390		1.640		61.260		2
198.093		218.929		0		0.000		0		0.000		0.000		1.390		1.640		61.260		2
98.875		260.983		0		0.000		0		0.000		0.000		1.390		1.638		57.833		1
174.455		238.165		0		0.000		0		0.000		0.000		1.390		1.735		70.727		1
95.555		223.570		0		0.000		0		0.000		0.000		1.390		1.753		78.372		2
176.680		239.857		0		0.000		0		0.000		0.000		1.390		1.753		78.372		2
182.958		230.872		0		0.000		0		0.000		0.000		1.390		1.753		78.372		2
96.529		269.799		0		0.000		0		0.000		0.000		1.390		1.770		71.416		2
104.035		241.072		0		0.000		0		0.000		0.000		1.390		1.737		83.526		1
132.283		236.360		0		0.000		0		0.000		0.000		1.390		1.737		83.526		1
108.073		242.667		0		0.000		0		0.000		0.000		1.390		1.809		73.189		2
131.093		231.420		0		0.000		0		0.000		0.000		1.390		1.809		73.189		2
189.827		231.496		0		0.000		0		0.000		0.000		1.390		1.809		73.189		2
186.705		237.231		0		0.000		0		0.000		0.000		1.390		1.809		73.189		2
191.102		232.865		0		0.000		0		0.000		0.000		1.390		1.809		73.189		2
130.775		312.202		0		0.000		0		0.000		0.000		1.390		1.733		74.673		2
90.045		230.893		0		0.000		0		0.000		0.000		1.390		1.767		82.363		2
108.013		237.527		0		0.000		0		0.000		0.000		1.390		1.767		82.363		2
195.401		217.729		0		0.000		0		0.000		0.000		1.390		1.767		82.363		2
123.406		234.526		0		0.000		0		0.000		0.000		1.390		1.732		78.046		2
187.243		224.851		0		0.000		0		0.000		0.000		1.390		1.732		78.046		2
196.182		222.943		0		0.000		0		0.000		0.000		1.390		1.732		78.046		2
192.405		239.077		0		0.000		0		0.000		0.000		1.390		1.641		70.583		1
87.708		215.405		0		0.000		0		0.000		0.000		1.390		1.823		87.238		1
109.458		220.357		0		0.000		0		0.000		0.000		1.390		1.823		87.238		1
91.077		200.449		0		0.000		0		0.000		0.000		1.390		1.931		93.879		1
100.574		222.205		0		0.000		0		0.000		0.000		1.390		1.931		93.879		1
109.359		229.616		0		0.000		0		0.000		0.000		1.390		1.931		93.879		1
93.128		207.837		0		0.000		0		0.000		0.000		1.390		1.931		93.879		1
185.177		236.270		0		0.000		0		0.000		0.000		1.390		1.931		93.879		1
192.694		233.304		0		0.000		0		0.000		0.000		1.390		1.931		93.879		1
96.452		219.504		0		0.000		0		0.000		0.000		1.390		1.746		82.152		1
105.224		236.461		0		0.000		0		0.000		0.000		1.390		1.746		82.152		1
141.847		241.715		0		0.000		0		0.000		0.000		1.390		1.746		82.152		1
190.778		221.576		0		0.000		0		0.000		0.000		1.390		1.746		82.152		1
113.128		321.134		0		0.000		0		0.000		0.000		1.390		1.935		98.651		2
120.559		320.276		0		0.000		0		0.000		0.000		1.390		1.824		87.952		1
90.580		212.631		0		0.000		0		0.000		0.000		1.390		1.818		81.874		2
135.448		231.388		0		0.000		0		0.000		0.000		1.390		1.818		81.874		2
182.309		225.114		0		0.000		0		0.000		0.000		1.390		1.818		81.874		2
180.536		232.836		0		0.000		0		0.000		0.000		1.390		1.818		81.874		2
189.794		240.771		0		0.000		0		0.000		0.000		1.390		1.834		86.285		2
122.557		316.074		0		0.000		0		0.000		0.000		1.390		1.635		54.710		2
92.252		206.401		0		0.000		0		0.000		0.000		1.390		1.938		87.305		2
85.733		213.553		0		0.000		0		0.000		0.000		1.390		1.938		87.305		2
150.745		234.248		0		0.000		0		0.000		0.000		1.390		1.938		87.305		2
94.399		220.391		0		0.000		0		0.000		0.000		1.390		1.821		84.846		2
86.397		228.355		0		0.000		0		0.000		0.000		1.390		1.821		84.846		2
201.077		218.477		0		0.000		0		0.000		0.000		1.390		1.821		84.846		2
94.446		207.267		0		0.000		0		0.000		0.000		1.054		1.833		86.097		1
187.415		234.425		0		0.000		0		0.000		0.000		1.390		1.833		86.097		1
196.745		219.010		0		0.000		0		0.000		0.000		1.390		1.833		86.097		1
198.113		226.635		0		0.000		0		0.000		0.000		1.390		1.403		42.741		1
93.292		211.830		0		0.000		0		0.000		0.000		1.390		1.936		102.298		1
112.236		223.370		0		0.000		0		0.000		0.000		1.390		1.936		102.298		1
95.601		229.003		0		0.000		0		0.000		0.000		1.390		1.936		102.298		1
175.708		234.629		0		0.000		0		0.000		0.000		1.390		1.928		88.311		1
194.179		217.512		0		0.000		0		0.000		0.000		1.390		1.928		88.311		1
193.922		230.649		0		0.000		0		0.000		0.000		1.390		1.928		88.311		1
81.747		217.698		0		0.000		0		0.000		0.000		1.390		1.748		72.906		2
99.317		209.100		0		0.000		0		0.000		0.000		1.390		1.748		72.906		2
171.958		234.067		0		0.000		0		0.000		0.000		1.390		1.748		72.906		2
184.690		227.720		0		0.000		0		0.000		0.000		1.390		1.748		72.906		2
198.166		235.136		0		0.000		0		0.000		0.000		1.390		1.802		75.540		1
117.041		316.304		0		0.000		0		0.000		0.000		1.390		1.732		69.172		1
87.380		204.603		0		0.000		0		0.000		0.000		1.390		1.633		54.817		2
92.217		216.225		0		0.000		0		0.000		0.000		1.390		1.633		54.817		2
94.437		215.488		0		0.000		0		0.000		0.000		1.390		1.633		54.817		2
114.510		223.298		0		0.000		0		0.000		0.000		1.390		1.633		54.817		2
188.282		231.488		0		0.000		0		0.000		0.000		1.390		1.633		54.817		2
119.784		318.938		0		0.000		0		0.000		0.000		1.390		1.937		91.041		1
101.202		251.212		0		0.000		0		0.000		0.000		1.390		1.935		99.830		1
95.749		210.508		0		0.000		0		0.000		0.000		1.390		1.832		73.994		2
101.412		217.892		0		0.000		0		0.000		0.000		1.390		1.832		73.994		2
182.463		220.862		0		0.000		0		0.000		0.000		1.390		1.832		73.994		2
117.108		321.570		0		0.000		0		0.000		0.000		1.390		1.634		62.137		1
98.283		254.936		0		0.000		0		0.000		0.000		1.390		2.098		118.182		2
94.695		199.294		0		0.000		0		0.000		0.000		1.390		1.764		67.303		1
105.385		222.707		0		0.000		0		0.000		0.000		1.390		1.764		67.303		1
97.229		215.995		0		0.000		0		0.000		0.000		1.390		1.764		67.303		1
178.645		228.993		0		0.000		0		0.000		0.000		1.390		1.764		67.303		1
193.275		226.570		0		0.000		0		0.000		0.000		1.390		1.764		67.303		1
89.454		212.902		0		0.000		0		0.000		0.000		1.390		1.783		85.121		1
118.918		231.965		0		0.000		0		0.000		0.000		1.390		1.783		85.121		1
119.896		213.910		0		0.000		0		0.000		0.000		1.390		1.783		85.121		1
196.507		230.444		0		0.000		0		0.000		0.000		1.390		1.799		84.688		2
124.136		317.278		0		0.000		0		0.000		0.000		1.390		1.774		68.665		2
96.637		240.187		0		0.000		0		0.000		0.000		1.390		1.771		80.709		1
98.655		218.945		0		0.000		0		0.000		0.000		1.390		1.934		87.045		1
88.611		220.361		0		0.000		0		0.000		0.000		1.390		1.934		87.045		1
115.411		229.206		0		0.000		0		0.000		0.000		1.390		1.934		87.045		1
126.900		229.437		0		0.000		0		0.000		0.000		1.390		1.934		87.045		1
147.489		216.085		0		0.000		0		0.000		0.000		1.390		1.934		87.045		1
174.668		228.212		0		0.000		0		0.000		0.000		1.390		1.816		78.038		2
184.985		221.022		0		0.000		0		0.000		0.000		1.390		1.934		87.045		1
185.654		228.550		0		0.000		0		0.000		0.000		1.390		1.934		87.045		1
188.763		225.908		0		0.000		0		0.000		0.000		1.390		1.934		87.045		1
132.392		183.324		0		0.000		0		0.000		0.000		1.390		1.934		87.045		1
99.004		200.120		0		0.000		0		0.000		0.000		1.390		1.760		82.286		2
92.034		212.072		0		0.000		0		0.000		0.000		1.390		1.760		82.286		2
107.312		230.792		0		0.000		0		0.000		0.000		1.390		1.760		82.286		2
98.688		212.942		0		0.000		0		0.000		0.000		1.390		1.760		82.286		2
129.095		310.131		0		0.000		0		0.000		0.000		1.390		1.807		79.621		2
106.395		220.409		0		0.000		0		0.000		0.000		1.390		1.799		79.633		2
135.424		213.694		0		0.000		0		0.000		0.000		1.390		1.799		79.633		2
122.200		313.310		0		0.000		0		0.000		0.000		1.390		1.767		69.032		1
86.801		215.058		0		0.000		0		0.000		0.000		1.390		1.765		85.490		2
77.968		208.916		0		0.000		0		0.000		0.000		1.390		1.765		85.490		2
108.525		210.491		0		0.000		0		0.000		0.000		1.390		1.765		85.490		2
126.011		311.584		0		0.000		0		0.000		0.000		1.390		1.636		70.735		2
111.834		229.601		0		0.000		0		0.000		0.000		1.390		1.777		86.857		1
119.784		225.993		0		0.000		0		0.000		0.000		1.390		1.777		86.857		1
119.308		219.583		0		0.000		0		0.000		0.000		1.390		1.777		86.857		1
127.993		207.185		0		0.000		0		0.000		0.000		1.390		1.777		86.857		1
93.700		207.131		0		0.000		0		0.000		0.000		1.390		1.796		74.733		1
116.515		213.426		0		0.000		0		0.000		0.000		1.390		1.796		74.733		1
127.712		213.254		0		0.000		0		0.000		0.000		1.390		1.796		74.733		1
143.753		230.293		0		0.000		0		0.000		0.000		1.390		1.796		74.733		1
126.784		314.173		0		0.000		0		0.000		0.000		1.390		1.825		77.831		1
130.316		308.071		0		0.000		0		0.000		0.000		1.390		1.757		74.259		2
92.200		214.466		0		0.000		0		0.000		0.000		1.390		1.781		80.119		2
112.908		212.161		0		0.000		0		0.000		0.000		1.390		1.781		80.119		2
116.844		224.522		0		0.000		0		0.000		0.000		1.390		1.781		80.119		2
121.424		209.291		0		0.000		0		0.000		0.000		1.390		1.781		80.119		2
196.082		226.062		0		0.000		0		0.000		0.000		1.390		1.781		80.119		2
200.306		227.974		0		0.000		0		0.000		0.000		1.390		1.783		69.282		1
119.599		314.786		0		0.000		0		0.000		0.000		1.390		1.400		42.559		1
85.035		237.989		0		0.000		0		0.000		0.000		1.390		1.739		66.687		2
94.216		214.431		0		0.000		0		0.000		0.000		1.390		1.937		98.327		2
190.352		219.217		0		0.000		0		0.000		0.000		1.390		1.937		98.327		2
194.156		212.593		0		0.000		0		0.000		0.000		1.390		1.937		98.327		2
191.869		223.416		0		0.000		0		0.000		0.000		1.390		1.937		98.327		2
93.689		215.439		0		0.000		0		0.000		0.000		1.390		1.813		79.419		2
176.817		222.035		0		0.000		0		0.000		0.000		1.390		1.813		79.419		2
188.298		218.983		0		0.000		0		0.000		0.000		1.390		1.813		79.419		2
190.983		225.604		0		0.000		0		0.000		0.000		1.390		1.813		79.419		2
114.791		242.208		0		0.000		0		0.000		0.000		1.390		1.731		64.406		1
88.361		215.491		0		0.000		0		0.000		0.000		1.390		1.779		75.334		2
197.901		213.971		0		0.000		0		0.000		0.000		1.390		1.779		75.334		2
93.570		254.073		0		0.000		0		0.000		0.000		1.390		1.800		84.392		1
92.601		203.009		0		0.000		0		0.000		0.000		1.390		1.635		61.134		1
138.022		222.974		0		0.000		0		0.000		0.000		1.390		1.635		61.134		1
97.689		205.756		0		0.000		0		0.000		0.000		1.390		1.635		61.134		1
90.355		192.012		0		0.000		0		0.000		0.000		1.390		1.730		66.692		1
105.851		218.654		0		0.000		0		0.000		0.000		1.390		1.730		66.692		1
189.309		213.656		0		0.000		0		0.000		0.000		1.390		1.730		66.692		1
199.484		222.411		0		0.000		0		0.000		0.000		1.390		1.636		67.898		1
88.425		197.153		0		0.000		0		0.000		0.000		1.390		1.796		80.136		1
179.505		217.946		0		0.000		0		0.000		0.000		1.390		1.796		80.136		1
96.078		202.006		0		0.000		0		0.000		0.000		1.390		1.634		56.592		2
94.132		241.726		0		0.000		0		0.000		0.000		1.390		1.936		85.375		1
109.850		224.814		0		0.000		0		0.000		0.000		1.390		1.748		81.553		2
172.391		222.595		0		0.000		0		0.000		0.000		1.390		1.833		78.130		1
93.359		235.463		0		0.000		0		0.000		0.000		1.390		1.744		67.000		1
104.125		211.842		0		0.000		0		0.000		0.000		1.381		1.636		59.726		2
202.120		223.677		0		0.000		0		0.000		0.000		1.390		1.813		84.599		1
94.291		202.760		0		0.000		0		0.000		0.000		1.390		1.727		69.008		1
143.513		214.897		0		0.000		0		0.000		0.000		1.390		1.727		69.008		1
79.375		238.757		0		0.000		0		0.000		0.000		1.390		1.638		58.387		2
102.549		212.201		0		0.000		0		0.000		0.000		1.390		1.746		77.000		2
127.606		172.698		0		0.000		0		0.000		0.000		1.390		1.746		77.000		2
91.499		196.255		0		0.000		0		0.000		0.000		1.390		1.733		82.501		1
97.125		212.901		0		0.000		0		0.000		0.000		1.390		1.802		72.485		1
97.990		212.814		0		0.000		0		0.000		0.000		1.390		1.733		82.501		1
115.436		210.559		0		0.000		0		0.000		0.000		1.390		1.733		82.501		1
129.373		193.460		0		0.000		0		0.000		0.000		1.390		1.733		82.501		1
103.496		211.851		0		0.000		0		0.000		0.000		1.390		1.805		72.513		2
96.920		208.128		0		0.000		0		0.000		0.000		1.390		1.765		82.034		2
96.104		204.509		0		0.000		0		0.000		0.000		1.390		1.765		82.034		2
114.382		213.160		0		0.000		0		0.000		0.000		1.390		1.765		82.034		2
115.119		218.804		0		0.000		0		0.000		0.000		1.390		1.765		82.034		2
173.996		211.155		0		0.000		0		0.000		0.000		1.390		1.765		82.034		2
97.473		200.838		0		0.000		0		0.000		0.000		1.390		1.731		78.064		2
95.286		206.047		0		0.000		0		0.000		0.000		1.390		1.731		78.064		2
106.435		208.798		0		0.000		0		0.000		0.000		1.390		1.731		78.064		2
93.728		209.937		0		0.000		0		0.000		0.000		1.390		1.824		87.605		1
98.008		209.597		0		0.000		0		0.000		0.000		1.390		1.824		87.605		1
110.297		210.834		0		0.000		0		0.000		0.000		1.390		1.824		87.605		1
131.749		212.283		0		0.000		0		0.000		0.000		1.390		1.824		87.605		1
156.693		211.263		0		0.000		0		0.000		0.000		1.390		1.824		87.605		1
192.350		216.456		0		0.000		0		0.000		0.000		1.390		1.824		87.605		1
170.948		207.055		0		0.000		0		0.000		0.000		1.390		1.931		96.958		2
194.670		199.238		0		0.000		0		0.000		0.000		1.390		1.932		94.449		1
99.662		207.526		0		0.000		0		0.000		0.000		1.390		1.751		83.214		1
126.879		194.527		0		0.000		0		0.000		0.000		1.390		1.751		83.214		1
87.049		232.715		0		0.000		0		0.000		0.000		1.390		1.791		81.222		2
97.293		205.437		0		0.000		0		0.000		0.000		1.390		1.824		83.284		2
117.407		208.336		0		0.000		0		0.000		0.000		1.390		1.824		83.284		2
166.757		212.295		0		0.000		0		0.000		0.000		1.390		1.824		83.284		2
139.715		205.504		0		0.000		0		0.000		0.000		1.390		1.632		57.664		2
144.401		209.937		0		0.000		0		0.000		0.000		1.390		1.632		57.664		2
182.469		209.709		0		0.000		0		0.000		0.000		1.390		1.632		57.664		2
139.843		190.441		0		0.000		0		0.000		0.000		1.390		1.632		57.664		2
182.071		202.463		0		0.000		0		0.000		0.000		1.390		1.632		57.664		2
88.200		184.070		0		0.000		0		0.000		0.000		1.390		1.830		86.951		2
188.573		198.706		0		0.000		0		0.000		0.000		1.390		1.830		86.951		2
197.626		205.621		0		0.000		0		0.000		0.000		1.390		1.830		86.951		2
133.413		306.005		0		0.000		0		0.000		0.000		1.390		1.819		72.742		1
134.595		308.985		0		0.000		0		0.000		0.000		1.390		1.813		73.377		1
95.736		185.319		0		0.000		0		0.000		0.000		1.390		1.932		97.382		1
94.870		196.062		0		0.000		0		0.000		0.000		1.390		1.932		97.382		1
90.656		183.442		0		0.000		0		0.000		0.000		1.390		1.631		53.470		2
148.488		210.676		0		0.000		0		0.000		0.000		1.390		1.631		53.470		2
138.162		302.235		0		0.000		0		0.000		0.000		1.390		1.805		86.847		2
139.365		214.935		0		0.000		0		0.000		0.000		1.390		1.935		90.774		1
200.373		201.214		0		0.000		0		0.000		0.000		1.390		1.935		90.774		1
204.189		201.361		0		0.000		0		0.000		0.000		1.390		1.935		90.774		1
97.775		197.283		0		0.000		0		0.000		0.000		1.390		1.763		76.402		2
98.048		193.253		0		0.000		0		0.000		0.000		1.390		1.763		76.402		2
175.134		205.321		0		0.000		0		0.000		0.000		1.390		1.763		76.402		2
192.647		209.231		0		0.000		0		0.000		0.000		1.390		1.763		76.402		2
203.508		218.981		0		0.000		0		0.000		0.000		1.390		1.639		61.969		1
88.513		235.228		0		0.000		0		0.000		0.000		1.390		1.729		75.277		2
134.814		269.590		0		0.000		0		0.000		0.000		1.390		1.831		89.041		1
96.021		176.552		0		0.000		0		0.000		0.000		1.390		1.640		57.716		1
117.414		202.256		0		0.000		0		0.000		0.000		1.390		1.640		57.716		1
200.626		204.977		0		0.000		0		0.000		0.000		1.390		1.640		57.716		1
137.746		289.563		0		0.000		0		0.000		0.000		1.390		1.776		81.427		1
81.235		228.916		0		0.000		0		0.000		0.000		1.390		1.403		42.724		2
112.605		205.280		0		0.000		0		0.000		0.000		1.390		1.935		86.669		2
93.473		189.179		0		0.000		0		0.000		0.000		1.390		1.784		71.842		1
152.636		210.391		0		0.000		0		0.000		0.000		1.390		1.784		71.842		1
138.577		190.418		0		0.000		0		0.000		0.000		1.390		1.784		71.842		1
161.474		292.024		0		0.000		0		0.000		0.000		1.390		1.729		69.931		2
84.192		231.658		0		0.000		0		0.000		0.000		1.390		1.817		91.398		1
140.274		209.423		0		0.000		0		0.000		0.000		1.390		1.804		90.008		1
202.909		206.558		0		0.000		0		0.000		0.000		1.390		1.788		82.702		1
203.634		198.086		0		0.000		0		0.000		0.000		1.390		1.760		77.257		1
108.377		202.796		0		0.000		0		0.000		0.000		1.390		1.635		60.062		1
147.150		194.712		0		0.000		0		0.000		0.000		1.390		1.635		60.062		1
90.586		189.722		0		0.000		0		0.000		0.000		1.390		1.785		87.869		2
121.478		201.504		0		0.000		0		0.000		0.000		1.390		1.785		87.869		2
126.293		194.117		0		0.000		0		0.000		0.000		1.390		1.785		87.869		2
201.349		211.238		0		0.000		0		0.000		0.000		1.390		1.730		77.788		1
205.424		213.997		0		0.000		0		0.000		0.000		1.390		1.816		78.938		1
201.486		215.358		0		0.000		0		0.000		0.000		1.390		1.797		86.859		2
84.542		217.516		0		0.000		0		0.000		0.000		1.390		1.789		79.810		2
97.017		192.109		0		0.000		0		0.000		0.000		1.390		1.825		85.563		2
97.648		208.400		0		0.000		0		0.000		0.000		1.390		1.756		79.986		1
111.752		200.530		0		0.000		0		0.000		0.000		1.390		1.825		85.563		2
135.563		194.354		0		0.000		0		0.000		0.000		1.390		1.825		85.563		2
131.967		182.750		0		0.000		0		0.000		0.000		1.390		1.825		85.563		2
194.387		179.439		0		0.000		0		0.000		0.000		1.390		1.825		85.563		2
209.180		193.981		0		0.000		0		0.000		0.000		1.390		1.784		78.977		1
206.941		200.504		0		0.000		0		0.000		0.000		1.390		1.738		81.253		1
135.940		207.272		0		0.000		0		0.000		0.000		1.390		1.792		71.768		2
179.284		205.613		0		0.000		0		0.000		0.000		1.390		1.792		71.768		2
200.995		188.236		0		0.000		0		0.000		0.000		1.390		1.637		61.679		1
104.705		191.904		0		0.000		0		0.000		0.000		1.390		1.822		91.132		2
106.444		203.778		0		0.000		0		0.000		0.000		1.390		1.806		73.482		1
131.193		199.539		0		0.000		0		0.000		0.000		1.390		1.806		73.482		1
165.795		177.093		0		0.000		0		0.000		0.000		1.390		1.806		73.482		1
210.666		198.665		0		0.000		0		0.000		0.000		1.390		1.743		74.870		1
92.473		177.739		0		0.000		0		0.000		0.000		1.390		1.826		81.706		2
194.514		202.851		0		0.000		0		0.000		0.000		1.390		1.826		81.706		2
201.934		202.233		0		0.000		0		0.000		0.000		1.390		1.826		81.706		2
92.491		220.106		0		0.000		0		0.000		0.000		1.390		1.739		80.180		1
97.620		194.301		0		0.000		0		0.000		0.000		1.390		1.814		87.439		1
104.903		204.601		0		0.000		0		0.000		0.000		1.390		1.814		87.439		1
88.476		187.834		0		0.000		0		0.000		0.000		1.390		1.728		81.683		2
116.168		186.389		0		0.000		0		0.000		0.000		1.390		1.728		81.683		2
186.936		188.332		0		0.000		0		0.000		0.000		1.390		1.728		81.683		2
190.982		197.248		0		0.000		0		0.000		0.000		1.390		1.728		81.683		2
192.075		197.177		0		0.000		0		0.000		0.000		1.390		1.728		81.683		2
212.751		191.815		0		0.000		0		0.000		0.000		1.390		1.806		76.397		2
140.604		303.799		0		0.000		0		0.000		0.000		1.390		1.403		42.742		2
93.335		321.549		0		0.000		0		0.000		0.000		1.390		1.799		83.557		1
94.632		193.534		0		0.000		0		0.000		0.000		1.390		1.934		96.028		1
118.415		197.941		0		0.000		0		0.000		0.000		1.390		1.934		96.028		1
91.318		186.636		0		0.000		0		0.000		0.000		1.390		1.815		83.698		1
103.202		183.759		0		0.000		0		0.000		0.000		1.390		1.815		83.698		1
113.946		200.290		0		0.000		0		0.000		0.000		1.390		1.815		83.698		1
123.581		197.899		0		0.000		0		0.000		0.000		1.390		1.815		83.698		1
138.221		189.514		0		0.000		0		0.000		0.000		1.390		1.815		83.698		1
173.807		202.480		0		0.000		0		0.000		0.000		1.390		1.815		83.698		1
88.436		222.859		0		0.000		0		0.000		0.000		1.390		1.747		79.709		1
85.609		179.563		0		0.000		0		0.000		0.000		1.390		1.750		77.470		1
196.028		194.567		0		0.000		0		0.000		0.000		1.390		1.750		77.470		1
196.851		181.922		0		0.000		0		0.000		0.000		1.390		1.770		75.752		1
200.304		197.981		0		0.000		0		0.000		0.000		1.390		1.770		75.752		1
83.896		206.665		0		0.000		0		0.000		0.000		1.390		1.937		87.046		1
97.122		320.934		0		0.000		0		0.000		0.000		1.390		1.823		88.735		2
103.633		186.236		0		0.000		0		0.000		0.000		1.390		1.929		98.657		2
151.779		202.793		0		0.000		0		0.000		0.000		1.390		1.929		98.657		2
198.599		191.852		0		0.000		0		0.000		0.000		1.390		1.929		98.657		2
205.729		181.095		0		0.000		0		0.000		0.000		1.390		1.929		98.657		2
205.362		210.211		0		0.000		0		0.000		0.000		1.390		1.741		66.486		1
90.194		223.390		0		0.000		0		0.000		0.000		1.390		1.819		83.461		1
